y,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13
OpenAI,200.1448,-0.31639,-95.79825,-0.89083,229.96814,-122.15647,Q3,0.29451,-1.68512,19.45269,-0.23281,True,952.82489
Mistral,197.53176,-0.21669,-98.42743,-0.897,227.33175,-115.63787,nan,1.40099,1.13807,15.28427,-0.66753,True,938.44507
Mistral,200.52049,-0.51153,-100.96855,-0.88045,230.31065,-124.12516,Q3,-1.86538,-1.88188,11.74773,1.4849,True,952.11817
OpenAI,199.69461,-1.04741,-96.88292,-0.89078,229.50956,-119.08987,Q4,-1.52179,-0.44386,11.92557,-3.89476,True,950.03157
OpenAI,200.80338,1.04197,-102.21718,-0.88382,230.60195,-122.44393,Q3,-0.43716,0.82466,11.00091,-1.48853,True,952.90833
OpenAI,200.55566,-0.31549,-98.99193,-0.8912,230.37456,-122.32598,Q3,-0.33859,1.84994,13.69404,-1.42831,True,953.28232
Antrophic,201.18406,1.02934,-100.84519,-0.88731,230.96184,-121.9384,Q2,-0.84236,-0.74813,8.57777,1.64636,True,955.4977
OpenAI,200.34655,-0.40306,-100.1093,-0.89096,230.16687,-122.59398,Q3,1.39721,-0.10619,10.82732,-9.12063,True,951.67812
Antrophic,200.65344,0.76033,-98.16882,-0.89157,230.4326,-121.55863,Q3,-1.66024,0.23615,8.93513,5.32995,True,954.18277
OpenAI,198.49462,0.39668,-96.46276,-0.88482,228.29356,-117.60355,nan,-1.96687,3.90401,11.05256,-2.85442,True,944.24174
OpenAI,199.52058,0.38702,-101.7868,-0.88232,229.31278,-121.98543,Q4,-0.2099,-2.16991,13.96968,-7.70814,True,946.70948
OpenAI,200.7457,0.12658,-101.63599,-0.8811,230.53343,-122.02537,Q3,-0.25078,2.40809,11.90405,-0.91731,True,952.9105
OpenAI,199.31742,-0.60073,-102.67193,-0.89119,229.13105,-120.07615,Q4,2.30997,-0.27811,10.34138,2.48649,True,945.25114
OpenAI,200.28486,-0.69875,-101.35037,-0.88009,230.07286,-123.30709,Q3,1.56919,-0.50051,8.99979,0.8634,True,950.74911
Antrophic,199.9694,0.33995,-93.43274,-0.90272,229.78463,-121.62651,Q4,-0.29676,-0.25457,10.09614,4.25121,True,953.13062
OpenAI,200.57376,0.10556,-100.89413,-0.88199,230.36007,-121.38568,Q3,-0.45942,0.73737,9.59059,-1.38992,True,952.42172
Mistral,199.46084,-0.6281,-100.16119,-0.89838,229.26593,-116.94533,Q4,-0.10644,0.75998,12.76515,-0.73741,True,947.22361
OpenAI,200.10931,0.31073,-102.04163,-0.88301,229.89524,-120.69839,Q3,-0.87444,0.62607,8.7737,-2.48865,True,949.52574
Antrophic,200.27825,0.0424,-103.8424,-0.89985,230.09524,-122.89806,Q3,0.15951,-0.18175,11.18348,-6.17747,True,949.47003
Antrophic,200.12319,0.74125,-106.14831,-0.89755,229.9295,-121.88196,Q3,-0.07792,-0.54212,10.49838,0.27268,True,947.54181
Antrophic,198.51053,0.35506,-100.33689,-0.90084,228.31508,-122.27663,nan,0.46177,-0.59818,11.05905,2.58031,True,942.38418
Antrophic,200.72566,-0.14604,-96.41574,-0.89115,230.4924,-123.11637,Q3,-1.16694,1.31822,9.34515,-0.45691,True,955.42045
Antrophic,199.61805,1.38346,-99.69431,-0.90504,229.44528,-121.40799,Q4,0.41284,-1.04763,12.66757,-2.53837,True,948.24308
Mistral,200.27504,-1.11094,-100.76447,-0.88674,230.06368,-121.03157,Q3,-0.36839,0.16059,12.67688,-1.76203,True,950.99295
Antrophic,200.65395,0.22532,-104.65709,-0.90582,230.47488,-123.20333,Q3,0.93248,-0.43256,13.37456,5.2858,True,950.94122
Antrophic,199.00613,0.00611,-101.13699,-0.89416,228.78731,-120.58466,Q4,-0.6175,-0.1345,13.55734,2.30154,True,944.46215
Mistral,201.4172,-0.16874,-100.35262,-0.8939,231.21318,-122.31831,Q2,-0.09883,0.75604,12.12104,-0.85957,True,956.90968
OpenAI,199.92809,-0.80966,-100.84918,-0.87979,229.71681,-121.46715,Q4,-0.23402,2.07879,11.53429,-5.98933,True,949.21588
OpenAI,200.68168,0.03026,-97.47599,-0.88934,230.4948,-122.34172,Q3,0.24124,0.82962,10.02025,1.04258,True,954.67039
Antrophic,200.083,0.19507,-98.51646,-0.90087,229.88721,-119.94526,Q3,-0.57713,0.9364,10.59812,7.27689,True,951.15678
OpenAI,201.03861,-0.82523,-93.50793,-0.88039,230.8252,-122.40096,Q2,1.05659,-0.8947,11.98688,-3.55195,True,958.43911
OpenAI,199.61763,0.12467,-99.89852,-0.88416,229.41597,-121.50376,Q4,1.97897,-0.88377,11.01308,-9.07839,True,948.13888
Mistral,200.89256,-0.16235,-98.70663,-0.89313,230.68376,-122.6551,Q3,-2.55439,-1.16009,7.53528,-3.96676,True,955.10951
OpenAI,199.55954,1.08325,-102.23204,-0.8929,229.38411,-119.03089,Q4,-1.87776,2.57981,9.8191,-5.81773,True,946.68167
OpenAI,198.53407,0.10563,-96.76692,-0.8872,228.34677,-118.40529,nan,-1.2376,0.70013,9.20961,-0.18818,True,944.28691
Antrophic,200.45079,-0.58989,-97.55259,-0.88656,230.24142,-124.25959,Q3,0.25464,-0.34691,7.26321,2.84626,True,953.47766
OpenAI,199.63143,-0.00853,-99.30185,-0.8886,229.43317,-119.97983,Q4,0.23166,1.72943,10.8096,-1.84496,True,948.5062
Mistral,198.92915,-0.13707,-99.73397,-0.88375,228.72428,-119.30512,nan,-0.10747,-0.23291,11.46217,-0.71531,True,944.77875
Antrophic,200.44739,0.72787,-98.82833,-0.90761,230.27076,-121.28505,Q3,1.25054,-0.57912,12.70575,1.20826,True,952.82276
OpenAI,199.42541,-0.12056,-98.31829,-0.88832,229.22538,-119.96634,Q4,-0.50174,0.39693,10.73362,-1.49223,True,947.96793
Antrophic,200.4721,0.71918,-100.40298,-0.91087,230.30414,-120.92807,Q3,-0.2954,0.43409,11.04443,8.40162,True,952.15902
Antrophic,201.03568,-0.35343,-101.98606,-0.89827,230.83899,-123.21765,Q2,-0.7731,-0.93278,12.2797,3.25697,True,954.18536
Mistral,199.48144,-0.87873,-98.38748,-0.88614,229.26173,-121.03299,Q4,1.35085,0.21912,12.2051,-4.51873,True,948.21344
Mistral,198.94916,0.11304,-102.6486,-0.89048,228.74467,-115.76741,nan,-1.28769,-1.74006,16.39025,-1.0063,True,943.42151
Antrophic,198.15094,-0.99845,-95.8716,-0.89843,227.95439,-116.0031,nan,0.3222,0.12069,7.27128,0.80785,True,942.8189
Antrophic,199.07481,0.16451,-97.70935,-0.88938,228.87488,-118.03904,Q4,0.18923,-1.46422,14.15936,-1.38551,True,946.51939
Mistral,200.04358,0.57938,-101.23901,-0.88819,229.82751,-119.94198,Q3,0.34711,0.52152,9.81876,-1.34962,True,949.59841
Mistral,199.18579,-0.31826,-102.55196,-0.89104,228.98749,-120.85944,Q4,-0.48929,-1.62398,6.77816,-5.62838,True,944.65298
OpenAI,200.05024,-0.18981,-101.62428,-0.88848,229.86694,-121.15892,Q3,-0.50616,0.34627,9.45051,-1.65178,True,949.43906
Antrophic,199.52488,0.89329,-102.95932,-0.89761,229.3454,-123.66512,Q4,-0.18473,-0.25679,12.54569,2.87338,True,946.14475
OpenAI,199.80908,0.37026,-99.48612,-0.8845,229.60434,-120.87893,Q4,0.49487,1.5524,8.59908,-0.97061,True,949.30235
OpenAI,199.90816,0.23652,-97.55075,-0.87964,229.69311,-118.93317,Q4,-1.77772,0.16078,10.88774,-5.19583,True,950.76542
Antrophic,201.55285,0.78244,-101.33283,-0.88797,231.32614,-123.98257,Q2,-0.32352,-0.30563,11.98612,2.89712,True,957.09783
Antrophic,199.89388,0.06521,-95.77937,-0.89831,229.68571,-119.60025,Q4,0.43456,-0.72905,9.48721,-3.7711,True,951.57974
OpenAI,200.04983,-0.90833,-98.81804,-0.89403,229.87709,-119.73034,Q3,3.48471,-2.97406,9.25323,-3.91083,True,950.84014
Antrophic,199.0007,-0.56305,-104.12266,-0.90311,228.81347,-118.08448,nan,0.41717,-0.60701,13.63484,2.53185,True,942.94215
Mistral,199.93775,-0.65335,-97.69081,-0.89105,229.73046,-122.28898,Q4,1.23343,3.55885,8.95872,4.94816,True,950.84332
Antrophic,200.78361,0.10881,-101.70218,-0.88129,230.55397,-120.23311,Q3,-0.01736,0.2993,16.24679,-4.92573,True,953.06694
OpenAI,200.81933,-0.62629,-99.4384,-0.88685,230.61819,-120.43786,Q3,-0.67732,1.08835,10.78591,-4.39885,True,954.37744
Antrophic,200.36958,0.32866,-96.89072,-0.89386,230.18645,-121.80102,Q3,-0.76467,0.64508,9.96823,-0.93381,True,953.40254
OpenAI,200.32103,0.32459,-97.89614,-0.89375,230.13975,-122.49923,Q3,0.13421,1.48785,10.24973,-6.16853,True,952.6571
OpenAI,199.14713,0.00399,-91.98945,-0.88584,228.94417,-122.1223,Q4,-0.03835,-1.26731,8.58056,0.13667,True,949.74095
OpenAI,200.18971,0.01138,-96.54058,-0.87914,229.97006,-122.52895,Q3,-0.46385,-1.46534,9.49092,-0.19567,True,952.67826
OpenAI,199.64173,-0.25751,-96.18541,-0.88245,229.4365,-122.21284,Q4,-0.60568,-1.06827,13.88675,0.67996,True,950.11593
OpenAI,200.46846,0.55344,-99.00123,-0.88153,230.26274,-123.80284,Q3,-1.91116,1.20805,12.42448,-4.6764,True,952.84167
Mistral,200.28344,1.07599,-101.88373,-0.88576,230.06984,-120.89962,Q3,-1.33288,-1.81903,13.94911,-3.13775,True,950.47532
OpenAI,199.36192,0.2072,-99.47543,-0.89591,229.19273,-118.37559,Q4,0.19588,-2.30609,7.76939,-0.63626,True,947.0719
Antrophic,199.26433,0.06215,-101.83397,-0.89295,229.05854,-121.2151,Q4,1.32959,-0.18846,13.05405,6.72438,True,945.40465
OpenAI,199.55198,-1.79697,-100.49189,-0.88301,229.33904,-120.11325,Q4,-0.31795,-2.04789,13.52311,-0.84821,True,947.51393
Antrophic,201.64895,-1.42881,-95.43342,-0.88126,231.41979,-120.45567,Q2,-0.59172,0.17642,9.60209,-0.5312,True,960.52801
OpenAI,198.95066,-1.49153,-95.16193,-0.88479,228.75223,-124.03101,nan,0.51888,0.50532,10.77702,-1.96727,True,947.17234
Antrophic,200.82873,-0.51872,-103.55467,-0.89123,230.59999,-122.3152,Q3,0.72147,0.74714,10.6183,0.10235,True,952.36632
OpenAI,198.75269,-0.37912,-103.97751,-0.89153,228.57604,-117.68111,nan,-1.66037,0.49567,10.68966,-5.38688,True,941.7747
Mistral,198.94525,-0.61283,-97.3938,-0.89031,228.74374,-119.74398,nan,-0.56973,-0.13702,9.34854,3.4689,True,946.02936
Mistral,201.18163,0.18611,-106.11923,-0.89603,230.97655,-121.53287,Q2,-1.6428,-2.39523,6.42627,-3.46266,True,952.84855
Mistral,199.85657,-0.25406,-102.8091,-0.88193,229.65494,-119.20894,Q4,1.4429,3.19292,16.32301,1.20307,True,947.87832
Antrophic,199.38817,-0.16628,-90.97978,-0.89497,229.20801,-121.25719,Q4,-0.59767,0.11793,13.50878,-0.12891,True,951.45095
Antrophic,198.49956,-0.41446,-99.2003,-0.89472,228.31636,-119.04264,nan,-0.92954,-0.37909,12.79982,0.83342,True,942.89765
OpenAI,200.05476,0.81986,-103.96805,-0.8942,229.8798,-120.29467,Q3,-0.24498,2.85703,9.78384,-1.2635,True,948.28977
Antrophic,201.10405,0.28623,-101.34677,-0.88129,230.86354,-123.17909,Q2,0.14215,-0.08528,9.89388,1.22297,True,954.84689
OpenAI,198.98178,-1.99537,-105.12101,-0.89075,228.79656,-120.14631,nan,-3.22578,1.30865,8.74295,0.1291,True,942.34838
OpenAI,200.49716,-0.73831,-97.97262,-0.89568,230.32709,-123.37899,Q3,-1.43944,-0.24976,10.78724,-1.034,True,953.49952
Antrophic,198.54463,0.13202,-100.24896,-0.90524,228.36351,-120.94735,nan,0.18401,1.13398,11.79932,2.60679,True,942.59869
Antrophic,198.76967,0.29653,-100.20474,-0.88954,228.5632,-118.56339,nan,-0.21907,-0.6557,10.02162,-2.43413,True,943.74598
OpenAI,200.04938,-0.00616,-96.50664,-0.88455,229.83778,-117.82161,Q3,-0.18717,-1.10816,8.51986,-2.47281,True,951.99357
Mistral,201.231,0.80387,-100.18745,-0.88107,231.01417,-122.80595,Q2,1.98199,0.92118,7.57107,-8.42688,True,956.06128
Antrophic,199.75581,0.94819,-103.47681,-0.88765,229.53529,-121.08568,Q4,-0.1891,-1.82304,15.79024,2.90817,True,947.04067
OpenAI,200.9251,-0.1441,-98.54102,-0.88372,230.71948,-122.91626,Q3,0.24367,-0.36536,10.24207,-1.12854,True,955.35497
Mistral,200.7014,-0.38273,-101.94157,-0.88854,230.49105,-120.1813,Q3,-2.64786,-2.48831,10.82552,0.93618,True,952.53619
Antrophic,199.42946,-0.97947,-99.28927,-0.88222,229.20028,-120.89957,Q4,-0.36883,-0.74494,8.96096,-0.32699,True,947.50265
Mistral,201.13591,0.37051,-104.32414,-0.87557,230.9158,-122.53306,Q2,1.04956,0.34491,10.93546,-3.92129,True,953.51746
Mistral,198.55638,0.27064,-98.91859,-0.87868,228.34504,-121.51913,nan,-0.8442,1.2571,9.30977,1.38944,True,943.32262
Antrophic,200.13994,0.20759,-101.10948,-0.89329,229.92288,-120.22045,Q3,-0.41706,-0.26514,10.16277,1.33195,True,950.14497
Mistral,200.52914,0.8721,-100.22487,-0.88183,230.31329,-122.03982,Q3,2.23754,1.6982,11.24677,3.50167,True,952.53325
Mistral,199.88081,0.10822,-96.47178,-0.88725,229.67996,-119.64148,Q4,-0.70393,-0.55822,9.9023,0.25984,True,951.16816
Mistral,201.57712,1.1088,-105.13798,-0.87632,231.35938,-123.84381,Q2,-0.60138,-0.16575,12.37153,-4.50335,True,955.3166
Mistral,199.16156,-1.2591,-99.50763,-0.88499,228.9577,-121.76133,Q4,-3.12333,-0.63059,5.35204,3.00156,True,946.05401
Mistral,201.84695,-0.13228,-93.95321,-0.88847,231.65188,-124.40608,Q2,-0.34029,1.69036,13.62983,1.97269,True,962.25813
OpenAI,199.70479,-0.45403,-103.62592,-0.8877,229.51846,-121.78339,Q4,-0.18406,1.09179,10.51659,-1.9697,True,946.71101
Antrophic,199.00467,-0.09654,-104.00342,-0.90907,228.83848,-117.00149,Q4,0.32142,0.80947,11.16868,-0.8826,True,943.02163
OpenAI,201.2696,-0.22454,-103.20484,-0.88026,231.05648,-120.91716,Q2,-1.5273,1.8584,19.00466,-1.58577,True,954.74559
OpenAI,199.62945,-0.25927,-99.86026,-0.89012,229.44918,-118.49611,Q4,0.37422,0.28916,9.43818,-6.12749,True,948.21714
OpenAI,200.29344,0.03858,-103.31544,-0.89422,230.12451,-119.93415,Q3,-1.35189,-0.13695,13.41199,-4.61518,True,949.80948
OpenAI,202.11803,0.95138,-104.41584,-0.88515,231.90748,-121.59652,Q1,-2.08763,0.86273,11.92676,-6.73308,True,958.38222
OpenAI,200.46208,-0.34099,-92.65041,-0.88445,230.26006,-121.05614,Q3,-1.6576,2.99822,7.60341,-1.18698,True,955.98522
Antrophic,200.22366,0.67941,-97.61025,-0.89703,230.03351,-120.91755,Q3,1.00997,0.4119,10.1527,7.04123,True,952.31316
Mistral,200.31051,-0.25368,-99.53761,-0.87817,230.11014,-121.44212,Q3,0.09756,1.00662,9.72764,-2.79844,True,951.78373
Antrophic,202.0049,-0.13102,-97.54014,-0.89319,231.79251,-123.79565,Q1,1.25685,-0.55065,12.97407,6.16772,True,961.25445
Antrophic,199.73897,-0.03436,-98.69968,-0.89478,229.52153,-120.9095,Q4,-0.33796,-0.69893,8.81673,1.27098,True,949.34503
Mistral,200.03041,0.18453,-102.27844,-0.87545,229.81708,-119.54199,Q3,1.98667,0.95975,12.20721,0.1428,True,949.01284
OpenAI,199.01563,-1.03749,-99.73669,-0.89383,228.8467,-118.41948,Q4,0.71423,1.79536,8.74787,-1.46575,True,945.20979
OpenAI,200.61251,0.87069,-99.75647,-0.88735,230.41933,-120.86565,Q3,1.43522,0.55122,4.97251,-1.76062,True,953.18432
OpenAI,198.15162,-0.49133,-96.87536,-0.89438,227.97986,-118.19283,nan,-1.34295,1.99956,10.79892,-1.35255,True,942.32043
OpenAI,200.37698,-1.16654,-96.50807,-0.88246,230.16239,-122.10491,Q3,1.16742,-2.94182,14.84893,-5.5942,True,953.63088
Antrophic,200.3161,0.74202,-103.18821,-0.89171,230.09485,-122.40202,Q3,-0.49439,0.02803,12.54817,2.47678,True,949.98641
OpenAI,200.68332,0.53585,-97.21271,-0.88799,230.48223,-119.69249,Q3,1.5045,-0.09989,8.90592,-6.11101,True,954.81026
Antrophic,199.69333,-0.98275,-100.40945,-0.89746,229.48631,-119.60572,Q4,-0.01131,-0.25917,13.01515,8.91903,True,948.26192
Antrophic,199.44051,1.47064,-98.70756,-0.90097,229.25956,-120.40653,Q4,0.29853,-0.407,13.10085,9.21227,True,947.84875
OpenAI,199.15489,-0.05246,-101.06314,-0.88588,228.95374,-120.51599,Q4,-2.59912,2.83911,12.26952,-4.0395,True,945.24291
Mistral,201.67991,0.80684,-101.44703,-0.89642,231.4849,-122.38131,Q2,0.8859,-0.15204,14.22734,0.65168,True,957.67603
OpenAI,201.41434,0.01434,-106.63082,-0.88528,231.2105,-123.60055,Q2,1.55613,0.09605,7.86425,-1.10133,True,953.75631
OpenAI,201.13117,0.71249,-101.59679,-0.89476,230.95745,-124.05896,Q2,2.3375,-1.10178,10.72176,0.00785,True,954.85744
OpenAI,199.53081,0.34986,-95.60035,-0.89438,229.3605,-123.64185,Q4,0.04508,-2.3379,9.16217,-2.91199,True,949.85387
Mistral,198.6999,-0.04216,-98.09502,-0.88512,228.50087,-119.44539,nan,0.89844,-0.10622,6.30161,-1.96603,True,944.452
Mistral,199.90022,0.50385,-96.19528,-0.87773,229.69199,-121.50434,Q4,0.83527,-0.31753,16.08681,-1.61618,True,951.40344
Antrophic,199.30121,-0.10521,-98.00255,-0.9045,229.12839,-118.99847,Q4,-0.57604,0.10734,10.53904,-1.41775,True,947.50475
Mistral,201.27098,0.66243,-100.67907,-0.88896,231.05159,-123.88276,Q2,1.42692,-0.32541,10.19047,5.95909,True,956.01537
Mistral,199.71473,0.84717,-101.96485,-0.88752,229.4971,-119.97639,Q4,-0.46832,-0.8827,9.14516,-3.36985,True,947.59122
Antrophic,198.8275,-0.57059,-95.16293,-0.898,228.6236,-119.87889,nan,0.66835,-0.31555,13.63751,-1.2889,True,946.55604
Mistral,199.66136,-0.64533,-99.49871,-0.89204,229.45908,-120.57419,Q4,1.65366,0.67954,8.62948,1.65394,True,948.55745
Mistral,199.78185,0.84916,-102.75348,-0.89049,229.57221,-121.11167,Q4,-0.14843,-0.56898,9.05426,-5.11676,True,947.53252
OpenAI,198.78012,-0.83023,-97.23837,-0.89231,228.60861,-121.18449,nan,3.49016,-3.54869,13.62548,-2.40472,True,945.28141
Mistral,200.74775,0.08876,-95.54562,-0.88999,230.55005,-121.7643,Q3,-0.38271,-0.23597,8.91144,3.02392,True,955.96594
OpenAI,199.38419,0.03206,-97.23281,-0.88132,229.1717,-117.4234,Q4,0.90478,-1.44803,11.44693,-0.25615,True,948.30454
Mistral,200.80418,0.73096,-103.97156,-0.89131,230.59022,-122.01921,Q3,2.81264,2.73231,14.86643,-2.64508,True,952.03514
Antrophic,199.63221,0.53763,-96.21071,-0.89483,229.41875,-118.66201,Q4,-0.64438,-1.02151,11.60954,5.34934,True,950.05567
OpenAI,202.20409,0.45271,-101.54043,-0.89448,232.03303,-123.2736,Q1,-0.12406,1.2569,9.28772,-4.35805,True,960.25025
Antrophic,198.84852,-0.33008,-103.10418,-0.89786,228.64152,-119.29029,nan,0.51665,0.26236,11.93294,1.48474,True,942.69051
Antrophic,201.3615,0.11353,-101.00884,-0.89011,231.13076,-120.95993,Q2,-0.41541,-0.15448,4.88333,-1.53274,True,956.30306
OpenAI,201.13325,0.21418,-104.81048,-0.88441,230.93548,-121.22025,Q2,0.96526,0.58014,12.83377,-6.48805,True,953.261
Mistral,199.77763,-0.34936,-96.06468,-0.89818,229.58428,-123.90746,Q4,3.69405,1.58172,13.09679,2.22603,True,950.85582
Mistral,200.80125,0.83203,-100.21878,-0.88398,230.58432,-124.39271,Q3,1.29893,1.28554,8.49981,-6.61291,True,953.89688
Antrophic,201.4367,0.56696,-102.0048,-0.89469,231.24327,-122.02942,Q2,-0.13376,0.26758,12.01054,6.69422,True,956.18111
OpenAI,198.92855,-0.35768,-97.19405,-0.89772,228.76067,-120.82189,nan,1.16222,-1.52838,12.14262,-8.9863,True,946.04574
Antrophic,199.34879,-0.24311,-99.69983,-0.88712,229.12279,-121.17781,Q4,0.47023,0.12358,13.59657,1.94852,True,946.89404
Antrophic,201.10992,-0.35155,-102.89758,-0.89992,230.91242,-121.79737,Q2,1.32113,-0.23895,10.97343,2.3775,True,954.10079
OpenAI,200.40512,-0.61505,-101.7966,-0.89101,230.21957,-121.66408,Q3,-0.55741,2.21956,13.79923,-6.93406,True,951.12731
Antrophic,199.20697,-0.35121,-99.13736,-0.89874,228.99959,-120.99837,Q4,0.67278,0.66559,9.59007,3.88535,True,946.46615
OpenAI,200.03944,-0.02296,-97.21003,-0.89716,229.87203,-119.36884,Q3,-1.74535,2.23055,9.71319,-2.69378,True,951.59216
Mistral,199.51896,-0.02168,-99.68945,-0.87975,229.30744,-119.46781,Q4,1.23,0.45877,7.72123,1.58145,True,947.75008
Antrophic,199.64952,-0.36542,-95.97141,-0.90252,229.47529,-122.19676,Q4,-0.12834,-0.88064,9.91206,1.29115,True,950.2619
OpenAI,200.68994,0.07737,-106.35539,-0.89517,230.51769,-120.0315,Q3,-2.77443,2.81733,9.23772,-5.47689,True,950.27202
OpenAI,199.57672,-0.85315,-100.45114,-0.89068,229.38634,-122.76729,Q4,1.4717,-2.33416,12.4317,-2.19593,True,947.65801
Mistral,200.44559,1.13734,-97.25388,-0.88225,230.24046,-122.36612,Q3,-3.50797,-1.26412,11.02852,2.2762,True,953.601
OpenAI,198.88722,-1.30568,-97.92594,-0.88115,228.66835,-117.3761,nan,-0.56575,0.65664,12.44307,-2.15479,True,945.47312
OpenAI,200.08605,-0.167,-103.76765,-0.88972,229.89377,-120.53553,Q3,0.08422,0.63158,13.75662,-8.5031,True,948.54641
OpenAI,200.70594,0.43805,-96.62446,-0.87977,230.49464,-123.28083,Q3,3.54203,-1.01833,16.0583,-5.90235,True,955.21745
OpenAI,201.47234,1.25377,-96.84409,-0.87963,231.25853,-120.23631,Q2,0.92969,-0.23468,8.31064,-1.27325,True,958.93967
Antrophic,200.9459,-0.29091,-97.86478,-0.90513,230.77456,-122.7707,Q3,-0.62521,-0.25113,12.62186,-2.12899,True,955.79711
OpenAI,199.78965,0.5259,-102.83914,-0.89052,229.60068,-120.5499,Q4,-1.05101,-1.81912,9.01786,-3.76375,True,947.5287
OpenAI,200.72367,0.42461,-102.49939,-0.89251,230.55541,-122.13519,Q3,-1.27526,1.5897,9.53477,2.00482,True,952.36868
Mistral,201.04157,-0.31182,-100.82249,-0.893,230.83768,-123.62012,Q2,0.03774,1.67538,12.38344,-2.79722,True,954.7966
OpenAI,199.17158,-0.44109,-98.53683,-0.89554,228.999,-117.81233,Q4,0.74019,-1.11013,15.61883,-2.39127,True,946.58949
OpenAI,199.75384,-0.45313,-99.23589,-0.87981,229.53787,-120.98125,Q4,0.78126,1.45806,9.46134,3.00754,True,949.15123
OpenAI,202.75595,-0.03958,-101.29824,-0.8884,232.57165,-123.01079,Q1,-0.49315,-2.69275,15.23,-0.82645,True,963.13063
OpenAI,200.60085,1.04826,-98.17278,-0.88242,230.38208,-120.50387,Q3,-1.88309,0.47208,14.77802,-0.91782,True,953.91786
OpenAI,200.88819,0.4957,-105.94526,-0.89176,230.70414,-122.35996,Q3,1.20484,0.72131,10.11304,-1.99764,True,951.46834
Mistral,200.54473,1.15676,-98.88569,-0.89252,230.3395,-121.8605,Q3,0.92228,1.10496,7.86652,-2.7233,True,953.2808
Mistral,199.41178,-0.32027,-98.13853,-0.88302,229.202,-123.10321,Q4,-0.02476,0.73773,13.20026,-2.68894,True,947.98966
Mistral,200.29287,1.12322,-100.11856,-0.88624,230.07649,-122.08882,Q3,-0.01709,-0.77449,11.22484,-1.30665,True,951.40507
Antrophic,200.82912,-0.03805,-98.15033,-0.89596,230.64032,-120.07426,Q3,1.04062,0.21367,15.39673,2.53448,True,955.07042
Mistral,200.90577,0.05478,-104.67377,-0.8916,230.69797,-121.10923,Q3,2.65244,3.00297,9.67256,-0.22177,True,952.19198
Mistral,200.42634,0.67836,-104.57078,-0.89173,230.215,-121.40793,Q3,-1.71965,-2.80824,4.1316,1.24243,True,949.84633
OpenAI,197.43154,-1.02922,-95.41813,-0.88757,227.23052,-113.70437,nan,-0.62255,0.94977,8.99693,3.25663,True,939.44865
Mistral,199.84528,0.27331,-102.87096,-0.89754,229.6499,-119.71417,Q4,-1.89748,0.42919,11.05383,0.44909,True,947.79092
Antrophic,197.64738,-0.53045,-100.00738,-0.8934,227.45761,-116.84061,nan,-0.14026,-0.94666,10.66698,-0.06034,True,938.23319
Antrophic,200.69955,0.6929,-98.99268,-0.90169,230.53161,-120.08933,Q3,-1.27365,-1.49469,9.74733,1.13888,True,954.00139
Antrophic,199.8689,-0.11723,-104.12484,-0.89546,229.67358,-122.54539,Q4,-0.21754,0.6619,9.77907,-2.28153,True,947.28206
OpenAI,199.37813,-0.13932,-97.54045,-0.88099,229.16521,-118.70081,Q4,0.41319,-0.35166,9.99062,1.44553,True,948.12043
OpenAI,200.30526,0.80594,-96.29736,-0.88543,230.09966,-121.76253,Q3,2.16484,-2.00826,10.67331,-1.22213,True,953.37763
OpenAI,200.43571,-0.95573,-98.65826,-0.89056,230.2509,-121.2121,Q3,1.30053,-0.80123,11.3892,1.25682,True,952.84943
OpenAI,200.44372,-1.24881,-97.7479,-0.88274,230.23841,-123.26045,Q3,0.69408,0.10484,10.20888,-2.02439,True,953.34465
Antrophic,199.84905,0.75739,-96.57191,-0.88527,229.62753,-118.29948,Q4,0.15719,0.13052,15.94259,4.039,True,950.95927
OpenAI,200.05532,0.41244,-94.5744,-0.88926,229.8696,-121.96558,Q3,-0.02965,0.49719,6.45015,1.4405,True,952.98938
Mistral,200.55542,-0.49122,-98.68105,-0.88787,230.33641,-120.02898,Q3,-0.75769,-0.12206,8.38072,1.14768,True,953.4366
